framework,pool,X,t_s,active_pgsleep,total_conns,idle_in_tx
aspnet,10,1.5,0.2,1,6,0
aspnet,10,1.5,0.8,2,6,0
aspnet,10,1.5,1.5,2,6,0
aspnet,10,1.5,2.2,2,6,0
aspnet,10,1.5,2.8,2,6,0
aspnet,10,1.5,3.5,2,6,0
aspnet,10,1.5,4.2,3,6,0
aspnet,10,1.5,4.9,3,6,0
aspnet,10,1.5,5.5,3,6,0
aspnet,10,1.5,6.2,3,6,0
aspnet,10,1.5,6.9,3,6,0
aspnet,10,1.5,7.6,4,6,0
aspnet,10,1.5,8.2,4,6,0
aspnet,10,1.5,8.9,4,6,0
aspnet,10,1.5,9.6,4,6,0
aspnet,10,1.5,10.2,3,6,0
aspnet,10,1.5,10.9,4,6,0
aspnet,10,1.5,11.6,4,6,0
aspnet,10,1.5,12.2,4,6,0
aspnet,10,1.5,12.9,4,6,0
aspnet,10,1.5,13.6,3,6,0
aspnet,10,1.5,14.3,4,6,0
aspnet,10,1.5,14.9,4,6,0
aspnet,10,1.5,15.6,4,6,0
aspnet,10,1.5,16.3,4,6,0
aspnet,10,1.5,16.9,3,6,0
aspnet,10,1.5,17.6,4,6,0
aspnet,10,1.5,18.3,4,6,0
aspnet,10,1.5,19.0,4,6,0
aspnet,10,1.5,19.6,4,6,0
aspnet,10,1.5,20.3,3,6,0
aspnet,10,1.5,21.0,4,6,0
aspnet,10,1.5,21.7,4,6,0
aspnet,10,1.5,22.3,4,6,0
aspnet,10,1.5,23.0,4,6,0
aspnet,10,1.5,23.7,3,6,0
aspnet,10,1.5,24.3,4,6,0
aspnet,10,1.5,25.0,4,6,0
aspnet,10,1.5,25.7,4,6,0
aspnet,10,1.5,26.3,4,6,0
aspnet,10,1.5,27.0,3,6,0
aspnet,10,1.5,27.7,4,6,0
aspnet,10,1.5,28.4,4,6,0
aspnet,10,1.5,29.1,4,6,0
aspnet,10,1.5,29.7,4,6,0
aspnet,10,1.5,30.4,3,6,0
aspnet,10,1.5,31.1,4,6,0
aspnet,10,1.5,31.7,4,6,0
aspnet,10,1.5,32.4,4,6,0
aspnet,10,1.5,33.1,4,6,0
aspnet,10,1.5,33.8,3,6,0
aspnet,10,1.5,34.4,4,6,0
aspnet,10,1.5,35.1,4,6,0
aspnet,10,1.5,35.8,4,6,0
aspnet,10,1.5,36.4,4,6,0
aspnet,10,1.5,37.1,3,6,0
aspnet,10,1.5,37.8,4,6,0
aspnet,10,1.5,38.5,4,6,0
aspnet,10,1.5,39.1,4,6,0
aspnet,10,1.5,39.8,4,6,0
aspnet,10,1.5,40.5,3,6,0
aspnet,10,1.5,41.2,4,6,0
aspnet,10,1.5,41.8,4,6,0
aspnet,10,1.5,42.5,4,6,0
aspnet,10,1.5,43.2,4,6,0
aspnet,10,1.5,43.8,3,6,0
aspnet,10,1.5,44.5,4,6,0
aspnet,10,1.5,45.2,4,6,0
aspnet,10,1.5,45.8,4,6,0
aspnet,10,1.5,46.5,4,6,0
aspnet,10,1.5,47.2,3,6,0
aspnet,10,1.5,47.9,4,6,0
aspnet,10,1.5,48.5,4,6,0
aspnet,10,1.5,49.2,4,6,0
aspnet,10,1.5,49.9,4,6,0
aspnet,10,1.5,50.5,3,6,0
aspnet,10,1.5,51.2,4,6,0
aspnet,10,1.5,51.9,4,6,0
aspnet,10,1.5,52.6,4,6,0
aspnet,10,1.5,53.2,4,6,0
aspnet,10,1.5,53.9,3,6,0
aspnet,10,1.5,54.6,4,6,0
aspnet,10,1.5,55.2,4,6,0
aspnet,10,1.5,55.9,4,6,0
aspnet,10,1.5,56.6,4,6,0
aspnet,10,1.5,57.3,3,6,0
aspnet,10,1.5,57.9,4,6,0
aspnet,10,1.5,58.6,4,6,0
aspnet,10,1.5,59.3,4,6,0
aspnet,10,1.5,59.9,4,6,0
aspnet,10,1.5,60.6,3,6,0
aspnet,10,1.5,61.3,4,6,0
aspnet,10,1.5,62.0,4,6,0
aspnet,10,1.5,62.6,4,6,0
aspnet,10,1.5,63.3,4,6,0
aspnet,10,1.5,64.0,3,6,0
aspnet,10,1.5,64.6,4,6,0
aspnet,10,1.5,65.3,3,6,0
aspnet,10,1.5,66.0,3,6,0
aspnet,10,1.5,66.7,3,6,0
aspnet,10,1.5,67.3,3,6,0
aspnet,10,1.5,68.0,3,6,0
aspnet,10,1.5,68.7,3,6,0
aspnet,10,1.5,69.3,3,6,0
aspnet,10,1.5,70.0,3,6,0
aspnet,10,1.5,70.7,3,6,0
aspnet,10,1.5,71.3,3,6,0
aspnet,10,1.5,72.0,3,6,0
aspnet,10,1.5,72.7,3,6,0
aspnet,10,1.5,73.4,3,6,0
aspnet,10,1.5,74.0,3,6,0
aspnet,10,1.5,74.7,3,6,0
aspnet,10,1.5,75.4,3,6,0
aspnet,10,1.5,76.0,3,6,0
aspnet,10,1.5,76.7,3,6,0
aspnet,10,1.5,77.4,3,6,0
aspnet,10,1.5,78.0,3,6,0
aspnet,10,1.5,78.7,3,6,0
aspnet,10,1.5,79.4,3,6,0
aspnet,10,1.5,80.1,3,6,0
aspnet,10,1.5,80.7,3,6,0
aspnet,10,1.5,81.4,3,6,0
aspnet,10,1.5,82.1,3,6,0
aspnet,10,1.5,82.7,3,6,0
aspnet,10,1.5,83.4,3,6,0
aspnet,10,1.5,84.1,3,6,0
aspnet,10,1.5,84.8,3,6,0
aspnet,10,1.5,85.4,3,6,0
aspnet,10,1.5,86.1,3,6,0
aspnet,10,1.5,86.8,3,6,0
aspnet,10,1.5,87.4,3,6,0
aspnet,10,1.5,88.1,3,6,0
aspnet,10,1.5,88.8,3,6,0
aspnet,10,1.5,89.4,3,6,0
aspnet,10,1.5,90.1,3,6,0
aspnet,10,1.5,90.8,3,6,0
aspnet,10,1.5,91.4,3,6,0
aspnet,10,1.5,92.1,3,6,0
aspnet,10,1.5,92.8,3,6,0
aspnet,10,1.5,93.5,3,6,0
aspnet,10,1.5,94.1,3,6,0
aspnet,10,1.5,94.8,3,6,0
aspnet,10,1.5,95.5,4,6,0
aspnet,10,1.5,96.1,4,6,0
aspnet,10,1.5,96.8,3,6,0
aspnet,10,1.5,97.5,4,6,0
aspnet,10,1.5,98.2,4,6,0
aspnet,10,1.5,98.8,4,6,0
aspnet,10,1.5,99.5,4,6,0
aspnet,10,1.5,100.2,3,6,0
aspnet,10,1.5,100.8,4,6,0
aspnet,10,1.5,101.5,4,6,0
aspnet,10,1.5,102.2,4,6,0
aspnet,10,1.5,102.8,4,6,0
aspnet,10,1.5,103.6,3,6,0
aspnet,10,1.5,104.2,4,6,0
aspnet,10,1.5,104.9,4,6,0
aspnet,10,1.5,105.6,4,6,0
aspnet,10,1.5,106.2,4,6,0
aspnet,10,1.5,106.9,3,6,0
aspnet,10,1.5,107.6,4,6,0
aspnet,10,1.5,108.2,4,6,0
aspnet,10,1.5,108.9,4,6,0
aspnet,10,1.5,109.6,4,6,0
aspnet,10,1.5,110.2,3,6,0
aspnet,10,1.5,110.9,4,6,0
aspnet,10,1.5,111.6,4,6,0
aspnet,10,1.5,112.3,4,6,0
aspnet,10,1.5,112.9,4,6,0
aspnet,10,1.5,113.6,3,6,0
aspnet,10,1.5,114.3,4,6,0
aspnet,10,1.5,115.0,4,6,0
aspnet,10,1.5,115.6,4,6,0
aspnet,10,1.5,116.3,4,6,0
aspnet,10,1.5,117.0,3,6,0
aspnet,10,1.5,117.6,4,6,0
aspnet,10,1.5,118.3,4,6,0
aspnet,10,1.5,119.0,4,6,0
aspnet,10,1.5,119.7,4,6,0
aspnet,10,1.5,120.3,2,6,0
aspnet,10,1.5,121.0,2,6,0
aspnet,10,1.5,121.7,2,6,0
aspnet,10,1.5,122.3,2,6,0
aspnet,10,1.5,123.0,2,6,0
aspnet,10,1.5,123.7,1,6,0
aspnet,10,1.5,124.4,1,6,0
aspnet,10,1.5,125.0,1,6,0
aspnet,10,1.5,125.7,1,6,0
aspnet,10,1.5,126.4,1,6,0
aspnet,10,1.5,127.0,0,6,0
aspnet,10,1.5,127.7,0,6,0
aspnet,10,1.5,128.4,0,6,0
aspnet,10,1.5,129.1,0,6,0
aspnet,10,1.5,129.7,0,6,0
aspnet,10,1.5,130.4,0,6,0
aspnet,10,1.5,131.1,0,6,0
aspnet,10,1.5,131.7,0,6,0
aspnet,10,1.5,132.4,0,6,0
aspnet,10,1.5,133.1,0,6,0
aspnet,10,2.5,0.2,1,6,0
aspnet,10,2.5,0.9,2,6,0
aspnet,10,2.5,1.5,2,6,0
aspnet,10,2.5,2.2,3,6,0
aspnet,10,2.5,2.9,3,6,0
aspnet,10,2.5,3.6,3,6,0
aspnet,10,2.5,4.2,3,6,0
aspnet,10,2.5,4.9,4,6,0
aspnet,10,2.5,5.6,4,6,0
aspnet,10,2.5,6.2,4,6,0
aspnet,10,2.5,6.9,5,6,0
aspnet,10,2.5,7.6,5,6,0
aspnet,10,2.5,8.3,5,6,0
aspnet,10,2.5,8.9,7,7,0
aspnet,10,2.5,9.6,6,7,0
aspnet,10,2.5,10.3,5,7,0
aspnet,10,2.5,11.0,7,7,0
aspnet,10,2.5,11.6,6,7,0
aspnet,10,2.5,12.3,5,7,0
aspnet,10,2.5,13.0,7,7,0
aspnet,10,2.5,13.6,6,7,0
aspnet,10,2.5,14.3,5,7,0
aspnet,10,2.5,15.0,7,7,0
aspnet,10,2.5,15.7,6,7,0
aspnet,10,2.5,16.3,5,7,0
aspnet,10,2.5,17.0,7,7,0
aspnet,10,2.5,17.7,6,7,0
aspnet,10,2.5,18.3,5,7,0
aspnet,10,2.5,19.0,7,7,0
aspnet,10,2.5,19.7,6,7,0
aspnet,10,2.5,20.3,5,7,0
aspnet,10,2.5,21.0,7,7,0
aspnet,10,2.5,21.7,6,7,0
aspnet,10,2.5,22.4,5,7,0
aspnet,10,2.5,23.0,6,7,0
aspnet,10,2.5,23.7,6,7,0
aspnet,10,2.5,24.4,5,7,0
aspnet,10,2.5,25.0,6,7,0
aspnet,10,2.5,25.7,6,7,0
aspnet,10,2.5,26.4,5,7,0
aspnet,10,2.5,27.1,6,7,0
aspnet,10,2.5,27.7,6,7,0
aspnet,10,2.5,28.4,5,7,0
aspnet,10,2.5,29.1,6,7,0
aspnet,10,2.5,29.7,7,7,0
aspnet,10,2.5,30.4,5,7,0
aspnet,10,2.5,31.1,6,7,0
aspnet,10,2.5,31.8,7,7,0
aspnet,10,2.5,32.4,5,7,0
aspnet,10,2.5,33.1,6,7,0
aspnet,10,2.5,33.8,7,7,0
aspnet,10,2.5,34.4,5,7,0
aspnet,10,2.5,35.1,6,7,0
aspnet,10,2.5,35.8,7,7,0
aspnet,10,2.5,36.4,5,7,0
aspnet,10,2.5,37.1,6,7,0
aspnet,10,2.5,37.8,7,7,0
aspnet,10,2.5,38.5,5,7,0
aspnet,10,2.5,39.1,6,7,0
aspnet,10,2.5,39.8,7,7,0
aspnet,10,2.5,40.5,5,7,0
aspnet,10,2.5,41.1,6,7,0
aspnet,10,2.5,41.8,7,7,0
aspnet,10,2.5,42.5,5,7,0
aspnet,10,2.5,43.2,6,7,0
aspnet,10,2.5,43.8,7,7,0
aspnet,10,2.5,44.5,5,7,0
aspnet,10,2.5,45.2,6,7,0
aspnet,10,2.5,45.8,7,7,0
aspnet,10,2.5,46.5,5,7,0
aspnet,10,2.5,47.2,6,7,0
aspnet,10,2.5,47.8,6,7,0
aspnet,10,2.5,48.5,5,7,0
aspnet,10,2.5,49.2,6,7,0
aspnet,10,2.5,49.9,6,7,0
aspnet,10,2.5,50.5,5,7,0
aspnet,10,2.5,51.2,6,7,0
aspnet,10,2.5,51.9,6,7,0
aspnet,10,2.5,52.5,6,7,0
aspnet,10,2.5,53.2,6,7,0
aspnet,10,2.5,53.9,6,7,0
aspnet,10,2.5,54.5,6,7,0
aspnet,10,2.5,55.2,6,7,0
aspnet,10,2.5,55.9,6,7,0
aspnet,10,2.5,56.6,6,7,0
aspnet,10,2.5,57.2,6,7,0
aspnet,10,2.5,57.9,6,7,0
aspnet,10,2.5,58.6,6,7,0
aspnet,10,2.5,59.2,6,7,0
aspnet,10,2.5,59.9,6,7,0
aspnet,10,2.5,60.6,6,7,0
aspnet,10,2.5,61.2,6,7,0
aspnet,10,2.5,61.9,6,7,0
aspnet,10,2.5,62.6,6,7,0
aspnet,10,2.5,63.3,6,7,0
aspnet,10,2.5,63.9,6,7,0
aspnet,10,2.5,64.6,6,7,0
aspnet,10,2.5,65.3,6,7,0
aspnet,10,2.5,66.0,6,7,0
aspnet,10,2.5,66.6,6,7,0
aspnet,10,2.5,67.3,6,7,0
aspnet,10,2.5,68.0,6,7,0
aspnet,10,2.5,68.7,6,7,0
aspnet,10,2.5,69.3,6,7,0
aspnet,10,2.5,70.0,6,7,0
aspnet,10,2.5,70.7,6,7,0
aspnet,10,2.5,71.3,6,7,0
aspnet,10,2.5,72.0,6,7,0
aspnet,10,2.5,72.7,6,7,0
aspnet,10,2.5,73.4,7,7,0
aspnet,10,2.5,74.0,6,7,0
aspnet,10,2.5,74.7,6,7,0
aspnet,10,2.5,75.4,7,7,0
aspnet,10,2.5,76.1,6,7,0
aspnet,10,2.5,76.7,6,7,0
aspnet,10,2.5,77.4,7,7,0
aspnet,10,2.5,78.1,6,7,0
aspnet,10,2.5,78.7,6,7,0
aspnet,10,2.5,79.4,7,7,0
aspnet,10,2.5,80.1,6,7,0
aspnet,10,2.5,80.8,6,7,0
aspnet,10,2.5,81.4,7,7,0
aspnet,10,2.5,82.1,6,7,0
aspnet,10,2.5,82.8,6,7,0
aspnet,10,2.5,83.4,7,7,0
aspnet,10,2.5,84.1,6,7,0
aspnet,10,2.5,84.8,6,7,0
aspnet,10,2.5,85.4,7,7,0
aspnet,10,2.5,86.1,6,7,0
aspnet,10,2.5,86.8,6,7,0
aspnet,10,2.5,87.5,6,7,0
aspnet,10,2.5,88.2,6,7,0
aspnet,10,2.5,88.8,6,7,0
aspnet,10,2.5,89.5,6,7,0
aspnet,10,2.5,90.2,6,7,0
aspnet,10,2.5,90.8,6,7,0
aspnet,10,2.5,91.5,6,7,0
aspnet,10,2.5,92.2,6,7,0
aspnet,10,2.5,92.8,6,7,0
aspnet,10,2.5,93.5,6,7,0
aspnet,10,2.5,94.2,6,7,0
aspnet,10,2.5,94.9,6,7,0
aspnet,10,2.5,95.5,6,7,0
aspnet,10,2.5,96.2,6,7,0
aspnet,10,2.5,96.9,6,7,0
aspnet,10,2.5,97.6,6,7,0
aspnet,10,2.5,98.2,6,7,0
aspnet,10,2.5,98.9,6,7,0
aspnet,10,2.5,99.6,6,7,0
aspnet,10,2.5,100.3,5,7,0
aspnet,10,2.5,100.9,6,7,0
aspnet,10,2.5,101.6,6,7,0
aspnet,10,2.5,102.3,5,7,0
aspnet,10,2.5,102.9,6,7,0
aspnet,10,2.5,103.6,6,7,0
aspnet,10,2.5,104.3,5,7,0
aspnet,10,2.5,105.0,7,7,0
aspnet,10,2.5,105.6,6,7,0
aspnet,10,2.5,106.3,5,7,0
aspnet,10,2.5,107.0,7,7,0
aspnet,10,2.5,107.7,6,7,0
aspnet,10,2.5,108.3,5,7,0
aspnet,10,2.5,109.0,7,7,0
aspnet,10,2.5,109.7,6,7,0
aspnet,10,2.5,110.3,5,7,0
aspnet,10,2.5,111.0,7,7,0
aspnet,10,2.5,111.7,6,7,0
aspnet,10,2.5,112.4,5,7,0
aspnet,10,2.5,113.0,7,7,0
aspnet,10,2.5,113.7,6,7,0
aspnet,10,2.5,114.4,5,7,0
aspnet,10,2.5,115.0,7,7,0
aspnet,10,2.5,115.7,6,7,0
aspnet,10,2.5,116.4,5,7,0
aspnet,10,2.5,117.0,7,7,0
aspnet,10,2.5,117.7,6,7,0
aspnet,10,2.5,118.4,5,7,0
aspnet,10,2.5,119.1,7,7,0
aspnet,10,2.5,119.7,6,7,0
aspnet,10,2.5,120.4,4,7,0
aspnet,10,2.5,121.1,4,7,0
aspnet,10,2.5,121.7,4,7,0
aspnet,10,2.5,122.4,3,7,0
aspnet,10,2.5,123.1,3,7,0
aspnet,10,2.5,123.7,3,7,0
aspnet,10,2.5,124.4,2,7,0
aspnet,10,2.5,125.1,2,7,0
aspnet,10,2.5,125.8,2,7,0
aspnet,10,2.5,126.4,1,4,0
aspnet,10,2.5,127.1,1,4,0
aspnet,10,2.5,127.8,1,4,0
aspnet,10,2.5,128.4,0,4,0
aspnet,10,2.5,129.1,0,4,0
aspnet,10,2.5,129.8,0,4,0
aspnet,10,2.5,130.4,0,4,0
aspnet,10,2.5,131.1,0,4,0
aspnet,10,2.5,131.8,0,4,0
aspnet,10,2.5,132.4,0,4,0
aspnet,10,2.5,133.1,0,4,0
aspnet,10,3.5,0.2,1,4,0
aspnet,10,3.5,0.8,3,4,0
aspnet,10,3.5,1.5,2,4,0
aspnet,10,3.5,2.2,4,4,0
aspnet,10,3.5,2.9,4,4,0
aspnet,10,3.5,3.5,4,5,0
aspnet,10,3.5,4.2,5,5,0
aspnet,10,3.5,4.9,5,5,0
aspnet,10,3.5,5.5,5,6,0
aspnet,10,3.5,6.2,6,6,0
aspnet,10,3.5,6.9,7,7,0
aspnet,10,3.5,7.6,7,7,0
aspnet,10,3.5,8.2,8,8,0
aspnet,10,3.5,8.9,8,8,0
aspnet,10,3.5,9.6,9,9,0
aspnet,10,3.5,10.2,8,9,0
aspnet,10,3.5,10.9,8,9,0
aspnet,10,3.5,11.6,8,9,0
aspnet,10,3.5,12.3,9,9,0
aspnet,10,3.5,12.9,8,9,0
aspnet,10,3.5,13.6,9,9,0
aspnet,10,3.5,14.3,9,9,0
aspnet,10,3.5,14.9,8,9,0
aspnet,10,3.5,15.6,9,9,0
aspnet,10,3.5,16.3,8,9,0
aspnet,10,3.5,16.9,8,9,0
aspnet,10,3.5,17.6,8,9,0
aspnet,10,3.5,18.3,9,9,0
aspnet,10,3.5,19.0,7,9,0
aspnet,10,3.5,19.6,9,9,0
aspnet,10,3.5,20.3,8,9,0
aspnet,10,3.5,21.0,8,9,0
aspnet,10,3.5,21.6,8,9,0
aspnet,10,3.5,22.3,9,9,0
aspnet,10,3.5,23.0,8,9,0
aspnet,10,3.5,23.6,9,9,0
aspnet,10,3.5,24.3,9,9,0
aspnet,10,3.5,25.0,9,9,0
aspnet,10,3.5,25.7,9,9,0
aspnet,10,3.5,26.3,8,9,0
aspnet,10,3.5,27.0,9,9,0
aspnet,10,3.5,27.7,8,9,0
aspnet,10,3.5,28.4,8,9,0
aspnet,10,3.5,29.0,8,9,0
aspnet,10,3.5,29.7,9,9,0
aspnet,10,3.5,30.4,7,9,0
aspnet,10,3.5,31.0,9,9,0
aspnet,10,3.5,31.7,8,9,0
aspnet,10,3.5,32.4,8,9,0
aspnet,10,3.5,33.1,8,9,0
aspnet,10,3.5,33.7,9,9,0
aspnet,10,3.5,34.4,8,9,0
aspnet,10,3.5,35.1,9,9,0
aspnet,10,3.5,35.7,9,9,0
aspnet,10,3.5,36.4,8,9,0
aspnet,10,3.5,37.1,9,9,0
aspnet,10,3.5,37.7,8,9,0
aspnet,10,3.5,38.5,9,9,0
aspnet,10,3.5,39.1,8,9,0
aspnet,10,3.5,39.8,8,9,0
aspnet,10,3.5,40.5,8,9,0
aspnet,10,3.5,41.1,9,9,0
aspnet,10,3.5,41.8,7,9,0
aspnet,10,3.5,42.5,9,9,0
aspnet,10,3.5,43.2,8,9,0
aspnet,10,3.5,43.8,8,9,0
aspnet,10,3.5,44.5,8,9,0
aspnet,10,3.5,45.2,9,9,0
aspnet,10,3.5,45.8,8,9,0
aspnet,10,3.5,46.5,9,9,0
aspnet,10,3.5,47.2,9,9,0
aspnet,10,3.5,47.8,8,9,0
aspnet,10,3.5,48.5,9,9,0
aspnet,10,3.5,49.2,8,9,0
aspnet,10,3.5,49.9,9,9,0
aspnet,10,3.5,50.6,8,9,0
aspnet,10,3.5,51.2,8,9,0
aspnet,10,3.5,51.9,8,9,0
aspnet,10,3.5,52.6,9,9,0
aspnet,10,3.5,53.2,7,9,0
aspnet,10,3.5,53.9,9,9,0
aspnet,10,3.5,54.6,8,9,0
aspnet,10,3.5,55.2,8,9,0
aspnet,10,3.5,55.9,8,9,0
aspnet,10,3.5,56.6,9,9,0
aspnet,10,3.5,57.3,8,9,0
aspnet,10,3.5,57.9,9,9,0
aspnet,10,3.5,58.6,9,9,0
aspnet,10,3.5,59.3,9,9,0
aspnet,10,3.5,60.0,9,9,0
aspnet,10,3.5,60.7,8,9,0
aspnet,10,3.5,61.3,9,9,0
aspnet,10,3.5,62.0,8,9,0
aspnet,10,3.5,62.7,8,9,0
aspnet,10,3.5,63.3,8,9,0
aspnet,10,3.5,64.0,9,9,0
aspnet,10,3.5,64.7,7,9,0
aspnet,10,3.5,65.4,9,9,0
aspnet,10,3.5,66.0,8,9,0
aspnet,10,3.5,66.7,8,9,0
aspnet,10,3.5,67.4,8,9,0
aspnet,10,3.5,68.0,9,9,0
aspnet,10,3.5,68.7,8,9,0
aspnet,10,3.5,69.4,9,9,0
aspnet,10,3.5,70.1,9,9,0
aspnet,10,3.5,70.7,9,9,0
aspnet,10,3.5,71.4,9,9,0
aspnet,10,3.5,72.1,8,9,0
aspnet,10,3.5,72.8,9,9,0
aspnet,10,3.5,73.4,8,9,0
aspnet,10,3.5,74.1,8,9,0
aspnet,10,3.5,74.8,8,9,0
aspnet,10,3.5,75.4,9,9,0
aspnet,10,3.5,76.1,7,9,0
aspnet,10,3.5,76.8,9,9,0
aspnet,10,3.5,77.4,8,9,0
aspnet,10,3.5,78.1,8,9,0
aspnet,10,3.5,78.8,8,9,0
aspnet,10,3.5,79.5,9,9,0
aspnet,10,3.5,80.1,8,9,0
aspnet,10,3.5,80.8,9,9,0
aspnet,10,3.5,81.5,9,9,0
aspnet,10,3.5,82.2,9,9,0
aspnet,10,3.5,82.8,9,9,0
aspnet,10,3.5,83.5,8,9,0
aspnet,10,3.5,84.2,9,9,0
aspnet,10,3.5,84.8,8,9,0
aspnet,10,3.5,85.5,9,9,0
aspnet,10,3.5,86.2,8,9,0
aspnet,10,3.5,86.9,9,9,0
aspnet,10,3.5,87.5,7,9,0
aspnet,10,3.5,88.2,9,9,0
aspnet,10,3.5,88.9,8,9,0
aspnet,10,3.5,89.5,8,9,0
aspnet,10,3.5,90.2,8,9,0
aspnet,10,3.5,90.9,9,9,0
aspnet,10,3.5,91.6,8,9,0
aspnet,10,3.5,92.2,9,9,0
aspnet,10,3.5,92.9,9,9,0
aspnet,10,3.5,93.6,8,9,0
aspnet,10,3.5,94.2,9,9,0
aspnet,10,3.5,94.9,8,9,0
aspnet,10,3.5,95.6,8,9,0
aspnet,10,3.5,96.3,8,9,0
aspnet,10,3.5,96.9,9,9,0
aspnet,10,3.5,97.6,8,9,0
aspnet,10,3.5,98.3,9,9,0
aspnet,10,3.5,98.9,8,9,0
aspnet,10,3.5,99.6,9,9,0
aspnet,10,3.5,100.3,8,9,0
aspnet,10,3.5,101.0,8,9,0
aspnet,10,3.5,101.6,8,9,0
aspnet,10,3.5,102.3,9,9,0
aspnet,10,3.5,103.0,8,9,0
aspnet,10,3.5,103.6,9,9,0
aspnet,10,3.5,104.3,9,9,0
aspnet,10,3.5,105.0,8,9,0
aspnet,10,3.5,105.7,9,9,0
aspnet,10,3.5,106.3,8,9,0
aspnet,10,3.5,107.0,8,9,0
aspnet,10,3.5,107.7,8,9,0
aspnet,10,3.5,108.3,9,9,0
aspnet,10,3.5,109.0,7,9,0
aspnet,10,3.5,109.7,9,9,0
aspnet,10,3.5,110.3,8,9,0
aspnet,10,3.5,111.0,8,9,0
aspnet,10,3.5,111.7,8,9,0
aspnet,10,3.5,112.4,9,9,0
aspnet,10,3.5,113.0,8,9,0
aspnet,10,3.5,113.7,9,9,0
aspnet,10,3.5,114.4,9,9,0
aspnet,10,3.5,115.0,9,9,0
aspnet,10,3.5,115.7,9,9,0
aspnet,10,3.5,116.4,8,9,0
aspnet,10,3.5,117.1,9,9,0
aspnet,10,3.5,117.7,8,9,0
aspnet,10,3.5,118.4,8,9,0
aspnet,10,3.5,119.1,8,9,0
aspnet,10,3.5,119.7,9,9,0
aspnet,10,3.5,120.4,6,9,0
aspnet,10,3.5,121.1,6,9,0
aspnet,10,3.5,121.7,5,9,0
aspnet,10,3.5,122.4,5,9,0
aspnet,10,3.5,123.1,4,9,0
aspnet,10,3.5,123.8,4,9,0
aspnet,10,3.5,124.4,4,9,0
aspnet,10,3.5,125.1,3,9,0
aspnet,10,3.5,125.8,3,9,0
aspnet,10,3.5,126.4,2,9,0
aspnet,10,3.5,127.1,2,9,0
aspnet,10,3.5,127.8,1,9,0
aspnet,10,3.5,128.5,1,9,0
aspnet,10,3.5,129.1,0,9,0
aspnet,10,3.5,129.8,0,9,0
aspnet,10,3.5,130.5,0,9,0
aspnet,10,3.5,131.1,0,9,0
aspnet,10,3.5,131.8,0,9,0
aspnet,10,3.5,132.5,0,9,0
aspnet,10,3.5,133.1,0,9,0
webflux,10,0.4,0.2,7,7,0
webflux,10,0.4,0.8,7,7,0
webflux,10,0.4,1.5,7,7,0
webflux,10,0.4,2.2,7,7,0
webflux,10,0.4,2.9,7,7,0
webflux,10,0.4,3.5,7,7,0
webflux,10,0.4,4.2,5,7,0
webflux,10,0.4,4.9,5,7,0
webflux,10,0.4,5.5,5,7,0
webflux,10,0.4,6.2,5,7,0
webflux,10,0.4,6.9,5,7,0
webflux,10,0.4,7.5,5,7,0
webflux,10,0.4,8.2,5,7,0
webflux,10,0.4,8.9,5,7,0
webflux,10,0.4,9.6,5,7,0
webflux,10,0.4,10.2,5,7,0
webflux,10,0.4,10.9,5,7,0
webflux,10,0.4,11.6,5,7,0
webflux,10,0.4,12.2,5,7,0
webflux,10,0.4,12.9,5,7,0
webflux,10,0.4,13.6,5,7,0
webflux,10,0.4,14.3,5,7,0
webflux,10,0.4,14.9,5,7,0
webflux,10,0.4,15.6,5,7,0
webflux,10,0.4,16.3,5,7,0
webflux,10,0.4,16.9,5,7,0
webflux,10,0.4,17.6,5,7,0
webflux,10,0.4,18.3,5,7,0
webflux,10,0.4,18.9,5,7,0
webflux,10,0.4,19.6,5,7,0
webflux,10,0.4,20.3,4,7,0
webflux,10,0.4,21.0,4,7,0
webflux,10,0.4,21.6,4,7,0
webflux,10,0.4,22.3,4,7,0
webflux,10,0.4,23.0,4,7,0
webflux,10,0.4,23.7,4,7,0
webflux,10,0.4,24.3,4,7,0
webflux,10,0.4,25.0,4,7,0
webflux,10,0.4,25.7,4,7,0
webflux,10,0.4,26.3,4,7,0
webflux,10,0.4,27.0,4,7,0
webflux,10,0.4,27.7,4,7,0
webflux,10,0.4,28.3,4,7,0
webflux,10,0.4,29.0,4,7,0
webflux,10,0.4,29.7,4,7,0
webflux,10,0.4,30.4,4,7,0
webflux,10,0.4,31.0,4,7,0
webflux,10,0.4,31.7,4,7,0
webflux,10,0.4,32.4,4,7,0
webflux,10,0.4,33.1,4,7,0
webflux,10,0.4,33.7,4,7,0
webflux,10,0.4,34.4,4,7,0
webflux,10,0.4,35.1,4,7,0
webflux,10,0.4,35.7,4,7,0
webflux,10,0.4,36.4,4,7,0
webflux,10,0.4,37.1,4,7,0
webflux,10,0.4,37.7,4,7,0
webflux,10,0.4,38.4,4,7,0
webflux,10,0.4,39.1,4,7,0
webflux,10,0.4,39.8,4,7,0
webflux,10,0.4,40.5,5,7,0
webflux,10,0.4,41.1,5,7,0
webflux,10,0.4,41.8,5,7,0
webflux,10,0.4,42.5,5,7,0
webflux,10,0.4,43.1,5,7,0
webflux,10,0.4,43.8,5,7,0
webflux,10,0.4,44.5,5,7,0
webflux,10,0.4,45.1,5,7,0
webflux,10,0.4,45.8,5,7,0
webflux,10,0.4,46.5,5,7,0
webflux,10,0.4,47.2,5,7,0
