framework,scenario,N,T,yield_interval_ms,run_index,n_requests,n_cancelled,run_cancel_rate,L1_mean,L1_sd,L1_median,L1_min,L1_max
go,cpu,175,175,50,49,175,43,0.2457,287.744,10.109,281,279,301
go,cpu,175,175,50,50,175,43,0.2457,287.07,10.552,282,276,303
go,cpu,250,250,50,1,250,0,0.0,,,,,
go,cpu,250,250,50,2,250,1,0.004,318.436,14.759,319,297,343
go,cpu,250,250,50,3,250,1,0.004,317.846,14.282,322,299,346
go,cpu,250,250,50,4,250,1,0.004,312.376,12.941,319,297,344
go,cpu,250,250,50,5,250,1,0.004,309.653,12.015,317.0,295,340
go,cpu,250,250,50,6,250,1,0.004,311.356,12.561,319.0,297,341
go,cpu,250,250,50,7,250,1,0.004,308.127,11.413,302.0,276,324
go,cpu,250,250,50,8,250,2,0.008,306.102,13.871,301.0,278,325
go,cpu,250,250,50,9,250,2,0.008,301.788,15.213,299.0,277,324
go,cpu,250,250,50,10,250,2,0.008,307.483,12.029,301.0,277,323
go,cpu,250,250,50,11,250,2,0.008,305.441,14.006,301.0,278,324
go,cpu,250,250,50,12,250,1,0.004,299.441,14.996,299.0,277,323
go,cpu,250,250,50,13,250,1,0.004,317.35,14.575,319,297,343
go,cpu,250,250,50,14,250,1,0.004,295.205,14.995,298,276,321
go,cpu,250,250,50,15,250,1,0.004,319.274,14.954,319,296,343
go,cpu,250,250,50,16,250,1,0.004,316.043,14.579,318,296,343
go,cpu,250,250,50,17,250,1,0.004,315.915,13.621,321,299,343
go,cpu,250,250,50,18,250,1,0.004,312.111,12.764,319,297,343
go,cpu,250,250,50,19,250,1,0.004,315.709,14.479,318,296,342
go,cpu,250,250,50,20,250,1,0.004,313.265,13.595,319,297,343
go,cpu,250,250,50,21,250,1,0.004,309.814,11.154,319.0,296,341
go,cpu,250,250,50,22,250,2,0.008,307.551,12.65,302.5,277,325
go,cpu,250,250,50,23,250,1,0.004,317.812,15.111,318,296,342
go,cpu,250,250,50,24,250,1,0.004,315.65,14.235,319,297,343
go,cpu,250,250,50,25,250,1,0.004,312.615,13.044,319,297,341
go,cpu,250,250,50,26,250,1,0.004,312.288,11.443,321.0,299,343
go,cpu,250,250,50,27,250,1,0.004,309.924,11.445,319.0,296,344
go,cpu,250,250,50,28,250,2,0.008,307.212,12.73,300.0,277,323
go,cpu,250,250,50,29,250,2,0.008,303.068,14.134,299.0,277,322
go,cpu,250,250,50,30,250,1,0.004,299.746,14.803,299.0,277,320
go,cpu,250,250,50,31,250,1,0.004,311.466,12.107,319.0,297,341
go,cpu,250,250,50,32,250,2,0.008,307.797,11.756,301.5,277,323
go,cpu,250,250,50,33,250,2,0.008,304.822,13.789,299.5,276,323
go,cpu,250,250,50,34,250,1,0.004,310.458,11.74,319.0,297,341
go,cpu,250,250,50,35,250,2,0.008,307.195,12.491,300.0,276,322
go,cpu,250,250,50,36,250,2,0.008,304.644,14.05,300.0,277,324
go,cpu,250,250,50,37,250,1,0.004,297.39,15.046,296.0,273,320
go,cpu,250,250,50,38,250,1,0.004,317.299,14.959,317,295,343
go,cpu,250,250,50,39,250,1,0.004,300.034,14.752,298.0,276,322
go,cpu,250,250,50,40,250,1,0.004,317.12,14.989,318,296,342
go,cpu,250,250,50,41,250,1,0.004,315.12,14.316,320,297,344
go,cpu,250,250,50,42,250,1,0.004,316.127,13.464,322.5,300,347
go,cpu,250,250,50,43,250,1,0.004,324.145,14.809,323,301,347
go,cpu,250,250,50,44,250,1,0.004,319.795,14.928,322,299,346
go,cpu,250,250,50,45,250,1,0.004,316.068,14.045,321,298,343
go,cpu,250,250,50,46,250,1,0.004,313.695,12.194,322.0,300,346
go,cpu,250,250,50,47,250,2,0.008,309.076,10.899,310.5,297,322
go,cpu,250,250,50,48,250,1,0.004,313.419,13.398,319,297,341
go,cpu,250,250,50,49,250,1,0.004,309.585,11.347,319.0,295,340
go,cpu,250,250,50,50,250,2,0.008,306.797,12.908,301.0,276,324
go,cpu,350,350,50,1,313,0,0.0,233.796,318.239,118,73,2004
go,cpu,350,350,50,2,348,0,0.0,315.811,15.065,319.0,297,341
go,cpu,350,350,50,3,348,0,0.0,313.848,15.247,317.0,295,342
go,cpu,350,350,50,4,347,0,0.0,306.098,15.567,302.0,279,327
go,cpu,350,350,50,5,348,0,0.0,313.09,14.055,319,294,341
go,cpu,350,350,50,6,347,0,0.0,318.424,15.686,317.0,295,344
go,cpu,350,350,50,7,348,0,0.0,298.191,14.673,303,276,326
go,cpu,350,350,50,8,348,0,0.0,314.654,15.062,319,295,342
go,cpu,350,350,50,9,347,0,0.0,300.811,15.796,298.0,276,324
go,cpu,350,350,50,10,348,0,0.0,310.241,14.945,319,276,344
go,cpu,350,350,50,11,347,0,0.0,320.341,15.624,320.0,298,344
go,cpu,350,350,50,12,347,0,0.0,302.159,15.373,298.0,276,323
go,cpu,350,350,50,13,348,0,0.0,313.489,14.383,319,294,345
go,cpu,350,350,50,14,347,0,0.0,319.864,15.466,319.0,297,344
go,cpu,350,350,50,15,348,0,0.0,310.278,15.773,315,277,345
go,cpu,350,350,50,16,348,0,0.0,318.72,15.554,320.0,298,345
go,cpu,350,350,50,17,347,0,0.0,303.455,14.413,297.0,275,322
go,cpu,350,350,50,18,348,0,0.0,315.774,15.196,319,298,345
go,cpu,350,350,50,19,347,0,0.0,301.758,15.759,300.0,277,325
go,cpu,350,350,50,20,348,0,0.0,318.008,15.538,319.0,297,344
go,cpu,350,350,50,21,347,0,0.0,305.197,14.744,299.0,276,324
go,cpu,350,350,50,22,348,0,0.0,314.835,15.454,319,296,344
go,cpu,350,350,50,23,347,0,0.0,302.144,15.402,300.0,278,324
go,cpu,350,350,50,24,348,0,0.0,315.135,14.269,321,296,343
go,cpu,350,350,50,25,347,0,0.0,320.333,15.566,319.0,297,342
go,cpu,350,350,50,26,348,0,0.0,308.346,15.312,317,275,343
go,cpu,350,350,50,27,348,0,0.0,296.773,15.648,298.0,276,323
go,cpu,350,350,50,28,348,0,0.0,316.273,15.507,319.0,296,344
go,cpu,350,350,50,29,347,0,0.0,303.341,14.937,299.0,276,324
go,cpu,350,350,50,30,348,0,0.0,313.789,14.631,319,294,344
go,cpu,350,350,50,31,347,0,0.0,321.568,16.007,319.0,297,344
go,cpu,350,350,50,32,348,0,0.0,309.684,14.737,320,278,341
go,cpu,350,350,50,33,348,0,0.0,338.015,15.699,339.5,317,363
go,cpu,350,350,50,34,347,0,0.0,305.826,14.588,302.0,277,326
go,cpu,350,350,50,35,348,0,0.0,315.09,15.395,320,294,344
go,cpu,350,350,50,36,348,0,0.0,306.135,14.752,300,275,344
go,cpu,350,350,50,37,348,0,0.0,316.788,15.383,319.0,297,344
go,cpu,350,350,50,38,347,0,0.0,303.652,14.58,299.0,277,324
go,cpu,350,350,50,39,348,0,0.0,310.211,14.57,318,276,340
go,cpu,350,350,50,40,347,0,0.0,319.114,15.593,319.0,297,344
go,cpu,350,350,50,41,348,0,0.0,306.414,14.961,301,276,341
go,cpu,350,350,50,42,348,0,0.0,316.977,15.231,320.0,298,345
go,cpu,350,350,50,43,347,0,0.0,302.152,15.479,300.0,278,321
go,cpu,350,350,50,44,348,0,0.0,310.947,15.178,319,276,344
go,cpu,350,350,50,45,347,0,0.0,319.023,15.6,319.0,297,344
go,cpu,350,350,50,46,348,0,0.0,308.992,14.718,301,279,346
go,cpu,350,350,50,47,348,0,0.0,317.5,15.695,319.0,297,341
go,cpu,350,350,50,48,347,0,0.0,321.939,15.966,319.0,296,345
go,cpu,350,350,50,49,348,0,0.0,311.647,14.595,319,277,343
go,cpu,350,350,50,50,347,0,0.0,318.856,15.759,319.0,295,344
